date,index,direction,sweep_time,level_price,level_kind,wick_pts,rr,adx,trend,entry_spot,sl_spot,tp_spot,entry_premium,exit_premium,lots,lot_size,quantity,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-12-19,BANKNIFTY,PUT,10:10:00,51574.6,OR_H,27.3,2.0,38.2,BEAR,51460.0,51617.38,51145.24,361.38,336.65,1,15,15,-430.99,-472.5,-8.72,No-run exit,5
2024-12-20,BANKNIFTY,PUT,09:45:00,51575.95,OR_H,53.05,2.0,21.0,BEAR,51220.15,51644.49,50371.47,321.72,326.01,1,15,15,4.42,-37.04,-0.77,No-run exit,4
2024-12-23,BANKNIFTY,PUT,09:55:00,51304.05,SWING_H,27.7,2.0,43.8,BEAR,51207.95,51347.15,50929.55,160.82,81.88,1,15,15,-1244.15,-1284.51,-53.25,SL hit (theta),1
2024-12-24,BANKNIFTY,CALL,10:00:00,51205.35,OR_L,48.6,2.0,9.6,NEUTRAL,51277.1,51141.4,51548.49,161.04,155.97,1,15,15,-136.03,-176.73,-7.32,No-run exit,1
2024-12-26,BANKNIFTY,PUT,09:35:00,51629.0,SWING_H,53.2,2.0,6.8,NEUTRAL,51564.8,51697.7,51298.99,396.67,534.03,1,15,15,2000.45,1958.05,32.91,Target hit,6
2024-12-27,BANKNIFTY,PUT,10:45:00,51550.55,SWING_H,27.9,2.0,15.6,NEUTRAL,51500.4,51593.92,51313.35,361.66,346.28,1,15,15,-290.65,-332.2,-6.12,No-run exit,5
2024-12-30,BANKNIFTY,CALL,10:45:00,51461.55,SWING_L,29.15,2.0,7.1,BULL,51528.4,51416.97,51751.26,228.86,159.08,1,15,15,-1106.68,-1147.39,-33.42,SL hit,2
2024-12-31,BANKNIFTY,PUT,09:45:00,50834.95,OR_H,71.75,2.0,28.7,BEAR,50750.85,50921.97,50408.61,159.39,100.18,1,15,15,-948.13,-988.57,-41.35,SL hit (theta),1
2025-01-01,BANKNIFTY,CALL,10:00:00,50599.8,PDL,81.35,2.0,10.4,NEUTRAL,50616.35,50503.29,50842.46,420.58,527.49,1,15,15,1543.6,1501.24,23.8,Target hit,7
2025-01-02,BANKNIFTY,CALL,09:35:00,51030.85,OR_L,38.05,2.0,19.7,BULL,51137.8,50977.5,51458.4,393.39,394.55,1,15,15,-42.54,-84.31,-1.43,No-run exit,6
2025-01-03,BANKNIFTY,CALL,11:10:00,51145.5,SWING_L,52.65,2.0,36.8,BULL,51214.45,51077.52,51488.31,359.65,386.84,1,15,15,347.88,306.14,5.67,No-run exit,5
2025-01-06,BANKNIFTY,CALL,10:10:00,50718.15,OR_L,95.45,2.0,17.1,BEAR,50759.7,50607.51,51064.07,225.44,141.8,1,15,15,-1314.55,-1355.18,-40.08,SL hit (theta),2
2025-01-07,BANKNIFTY,PUT,09:45:00,50309.05,OR_H,46.15,2.0,66.4,BEAR,50080.8,50370.31,49501.79,157.28,81.62,1,15,15,-1194.96,-1235.32,-52.36,SL hit (theta),1
2025-01-08,BANKNIFTY,PUT,10:20:00,50098.65,SWING_H,39.35,2.0,8.6,BEAR,49899.85,50153.04,49393.47,414.62,441.05,1,15,15,336.38,294.4,4.73,No-run exit,7
2025-01-09,BANKNIFTY,PUT,10:05:00,49688.85,SWING_H,53.45,2.0,30.3,NEUTRAL,49625.55,49757.22,49362.2,381.76,382.13,1,15,15,-54.43,-96.14,-1.68,No-run exit,6
2025-01-10,BANKNIFTY,PUT,09:50:00,49079.05,SWING_H,134.55,2.0,22.1,NEUTRAL,49034.9,49228.36,48647.97,344.35,347.06,1,15,15,-19.33,-60.88,-1.18,No-run exit,5
2025-01-13,BANKNIFTY,PUT,09:50:00,48219.95,SWING_H,93.0,2.0,36.0,BEAR,48135.6,48327.44,47751.91,213.79,55.54,1,15,15,-2433.78,-2474.02,-77.15,SL hit (theta),2
2025-01-14,BANKNIFTY,PUT,09:35:00,48583.0,OR_H,34.9,2.0,43.5,BEAR,48555.55,48632.49,48401.68,152.49,97.17,1,15,15,-889.87,-930.3,-40.67,SL hit (theta),1
2025-01-15,BANKNIFTY,CALL,10:35:00,48906.75,SWING_L,38.75,2.0,15.1,BULL,48977.2,48853.34,49224.92,406.96,383.24,1,15,15,-415.79,-457.5,-7.49,No-run exit,7
2025-01-16,BANKNIFTY,PUT,09:40:00,49365.45,OR_H,39.35,2.0,14.4,BULL,49262.2,49419.62,48947.36,378.96,385.46,1,15,15,37.55,-4.17,-0.07,No-run exit,6
2025-01-17,BANKNIFTY,PUT,09:40:00,48679.65,SWING_H,153.55,2.0,26.9,BULL,48610.65,48847.85,48136.25,341.37,343.37,1,15,15,-29.97,-71.5,-1.4,No-run exit,5
2025-01-20,BANKNIFTY,PUT,12:55:00,49459.0,WEEK_H,33.8,2.0,24.7,BEAR,49399.95,49507.65,49184.55,219.4,149.44,1,15,15,-1109.36,-1150.02,-34.94,SL hit,2
2025-01-21,BANKNIFTY,CALL,11:45:00,48784.0,SWING_L,45.55,2.0,49.0,BULL,49135.2,48723.83,49957.94,154.31,78.31,1,15,15,-1200.0,-1240.34,-53.59,SL hit (theta),1
2025-01-22,BANKNIFTY,PUT,09:45:00,48606.35,SWING_H,102.3,2.0,12.2,BEAR,48520.9,48723.26,48116.17,403.16,398.03,1,15,15,-136.92,-178.7,-2.96,No-run exit,7
2025-01-24,BANKNIFTY,PUT,11:35:00,48720.25,OR_H,55.3,2.0,6.6,BEAR,48666.65,48790.18,48419.58,341.76,266.42,1,15,15,-1190.13,-1231.32,-24.02,SL hit,5
2025-01-27,BANKNIFTY,CALL,13:10:00,48203.0,PDL,50.0,2.0,21.5,BEAR,48234.0,48138.55,48424.89,214.23,162.06,1,15,15,-842.54,-883.26,-27.49,SL hit,2
2025-01-28,BANKNIFTY,CALL,10:25:00,48784.0,SWING_L,30.6,2.0,11.8,BEAR,48859.25,48738.77,49100.2,153.44,88.05,1,15,15,-1040.82,-1081.21,-46.98,SL hit (theta),1
2025-01-29,BANKNIFTY,CALL,10:55:00,49123.6,SWING_L,40.75,2.0,47.9,NEUTRAL,49165.75,49068.13,49361.0,408.52,339.44,1,15,15,-1096.21,-1137.73,-18.57,SL hit,7
2025-01-30,BANKNIFTY,PUT,11:00:00,49199.65,PDH,71.55,2.0,15.1,BULL,49152.7,49285.98,48886.14,378.12,350.31,1,15,15,-477.11,-518.68,-9.14,No-run exit,6
2025-01-31,BANKNIFTY,PUT,10:05:00,49165.75,SWING_H,30.2,2.0,6.6,BULL,49087.75,49210.71,48841.83,344.72,258.11,1,15,15,-1359.13,-1400.28,-27.08,SL hit,5
2025-02-01,BANKNIFTY,PUT,10:35:00,49756.8,OR_H,29.65,2.0,22.1,BULL,49750.05,49801.39,49647.38,312.48,284.33,1,15,15,-482.25,-523.52,-11.17,SL hit,4
2025-02-03,BANKNIFTY,PUT,09:45:00,49079.05,SWING_H,96.05,2.0,19.1,BULL,49020.05,49189.85,48680.44,217.72,120.33,1,15,15,-1520.91,-1561.45,-47.81,SL hit (theta),2
2025-02-04,BANKNIFTY,CALL,09:40:00,49855.6,SWING_L,112.3,2.0,7.6,BEAR,49948.45,49728.38,50388.6,156.87,77.56,1,15,15,-1249.65,-1289.99,-54.82,SL hit (theta),1
