date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,entry_premium,sl_spot,lots,lot_size,quantity,exit_premium,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2025-01-08,BANKNIFTY,ORB,PUT,NEUTRAL,0.036,10:40:00,10:45:00,49636.9,412.44,50090.87,1,15,15,475.08,-969.58,-1011.72,-16.39,Hard close (14:30),7
2025-01-09,BANKNIFTY,ORB,PUT,NEUTRAL,-0.248,10:45:00,10:50:00,49426.05,380.22,49580.15,1,15,15,322.32,838.52,797.07,14.01,Hard close (14:30),6
2025-01-14,BANKNIFTY,PDH_PDL,PUT,BULLISH,0.45,10:15:00,10:20:00,48438.85,152.12,48677.15,1,15,15,257.51,-1610.88,-1652.04,-72.88,Short SL,1
2025-01-14,BANKNIFTY,ORB,CALL,BULLISH,0.45,11:15:00,11:20:00,48706.6,152.97,48503.09,2,15,30,230.79,-2394.61,-2436.7,-53.45,Short SL,1
2025-01-15,BANKNIFTY,SMC,PUT,NEUTRAL,-0.106,11:00:00,11:05:00,48948.0,406.71,49103.23,1,15,15,221.51,2748.06,2707.05,44.48,Hard close (14:30),7
2025-01-16,BANKNIFTY,VWAP,CALL,BULLISH,0.614,11:35:00,11:40:00,49301.2,379.26,49242.3,1,15,15,372.84,66.35,24.67,0.43,Hard close (14:30),6
2025-01-17,BANKNIFTY,ORB,PUT,BEARISH,-0.864,10:35:00,10:40:00,48521.0,340.74,48729.78,1,15,15,294.85,658.29,616.96,12.11,Hard close (14:30),5
2025-01-20,BANKNIFTY,ORB,CALL,BULLISH,0.635,11:15:00,11:20:00,49267.45,218.82,48855.66,1,15,15,58.89,2368.89,2328.62,71.27,Short TP,2
2025-01-22,BANKNIFTY,VWAP,PUT,NEUTRAL,0.13,10:35:00,10:40:00,48500.9,403.0,48641.05,1,15,15,322.58,1176.3,1134.85,18.82,Hard close (14:30),7
2025-01-24,BANKNIFTY,ORB,CALL,NEUTRAL,-0.102,11:10:00,11:15:00,48790.35,342.63,48644.82,1,15,15,519.09,-2676.93,-2719.27,-53.06,Short SL,5
2025-01-28,BANKNIFTY,ORB,CALL,BULLISH,1.283,10:30:00,10:35:00,48771.5,153.17,48599.27,2,15,30,33.39,3533.52,3493.22,76.52,Short TP,1
2025-01-29,BANKNIFTY,VWAP,PUT,NEUTRAL,0.226,11:20:00,11:25:00,48883.2,406.18,49063.75,1,15,15,452.44,-723.94,-765.98,-12.6,Hard close (14:30),7
2025-02-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.044,10:40:00,10:45:00,49803.2,312.82,49676.39,1,15,15,478.15,-2509.98,-2552.13,-54.56,Short SL,4
2025-02-03,BANKNIFTY,SMC,PUT,BEARISH,-0.901,11:10:00,11:15:00,49270.15,218.83,49300.01,1,15,15,186.61,453.33,412.48,12.62,Hard close (14:30),2
2025-02-04,BANKNIFTY,SMC,PUT,BULLISH,0.639,13:00:00,13:05:00,49981.15,156.97,50104.19,1,15,15,138.93,240.61,199.98,8.55,Hard close (14:30),1
2025-02-14,BANKNIFTY,ORB,PUT,NEUTRAL,0.291,10:35:00,10:40:00,49150.2,345.16,49403.6,1,15,15,101.87,3619.3,3578.84,69.33,Short TP,5
2025-02-17,BANKNIFTY,VWAP,CALL,BEARISH,-0.362,12:40:00,12:45:00,48834.65,216.89,48759.1,1,15,15,64.9,2249.84,2209.55,68.23,Short TP,2
2025-02-19,BANKNIFTY,ORB,CALL,BEARISH,-0.344,10:45:00,10:50:00,49501.9,380.8,49141.12,1,15,15,389.03,-153.51,-195.26,-3.43,Hard close (14:30),6
2025-02-21,BANKNIFTY,ORB,PUT,NEUTRAL,-0.297,11:10:00,11:15:00,48916.75,307.25,49121.29,1,15,15,239.35,988.51,947.43,20.62,Hard close (14:30),4
2025-02-24,BANKNIFTY,SMC,PUT,BEARISH,-0.577,11:55:00,12:00:00,48572.45,152.54,48706.03,2,15,30,168.82,-548.27,-589.8,-12.97,Hard close (14:30),1
2025-02-25,BANKNIFTY,ORB,PUT,NEUTRAL,0.07,10:45:00,10:50:00,48602.05,152.64,48712.77,2,15,30,146.43,126.33,85.0,1.87,Hard close (14:30),1
2025-03-05,BANKNIFTY,ORB,CALL,NEUTRAL,-0.099,11:35:00,11:40:00,48597.75,403.8,48437.11,1,15,15,417.84,-240.65,-282.53,-4.68,Hard close (14:30),7
2025-03-06,BANKNIFTY,VWAP,PUT,BULLISH,0.523,11:20:00,11:25:00,48486.2,372.99,48587.4,1,15,15,404.63,-504.6,-546.42,-9.79,Hard close (14:30),6
2025-03-11,BANKNIFTY,VWAP,PUT,BEARISH,-0.609,12:45:00,12:50:00,47836.25,150.23,47891.7,2,15,30,163.51,-458.26,-499.74,-11.16,Hard close (14:30),1
2025-03-12,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,0.018,13:50:00,13:55:00,47983.5,398.7,48061.67,1,15,15,448.5,-776.95,-818.97,-13.73,Hard close (14:30),7
2025-03-21,BANKNIFTY,ORB,CALL,NEUTRAL,-0.133,10:45:00,10:50:00,50447.85,354.27,50104.19,1,15,15,299.42,792.72,751.37,14.18,Hard close (14:30),5
2025-03-24,BANKNIFTY,ORB,CALL,BULLISH,0.815,10:35:00,10:40:00,51578.1,229.08,51059.9,1,15,15,119.97,1606.59,1566.05,45.77,Hard close (14:30),2
2025-03-26,BANKNIFTY,ORB,PUT,BULLISH,0.311,11:55:00,12:00:00,51457.0,427.56,51650.28,1,15,15,250.47,2626.37,2585.24,40.4,Hard close (14:30),7
2025-03-27,BANKNIFTY,ORB,CALL,NEUTRAL,-0.186,10:50:00,10:55:00,51591.55,396.88,51356.54,1,15,15,330.71,962.62,921.13,15.51,Hard close (14:30),6
2025-04-01,BANKNIFTY,ORB,PUT,BEARISH,-0.7,10:55:00,11:00:00,50892.0,159.83,51318.84,2,15,30,112.38,1363.64,1322.62,27.76,Hard close (14:30),1
2025-04-08,BANKNIFTY,ORB,PUT,BULLISH,0.805,10:30:00,10:35:00,50236.5,157.77,50510.1,1,15,15,267.69,-1678.81,-1720.02,-73.14,Short SL,1
2025-04-08,BANKNIFTY,ORB,PUT,BULLISH,0.805,11:35:00,11:40:00,50267.15,157.87,50510.1,1,15,15,293.37,-2062.57,-2103.9,-89.41,Short SL,1
2025-04-09,BANKNIFTY,ORB,PUT,NEUTRAL,-0.174,11:00:00,11:05:00,49996.5,415.43,50327.15,1,15,15,468.96,-832.97,-875.08,-14.08,Hard close (14:30),7
2025-04-16,BANKNIFTY,SMC,PUT,BULLISH,0.526,13:15:00,13:20:00,52820.55,438.89,52902.53,1,15,15,534.96,-1471.02,-1513.44,-23.04,Hard close (14:30),7
2025-04-17,BANKNIFTY,ORB,CALL,NEUTRAL,0.084,11:40:00,11:45:00,53749.55,413.48,53297.03,1,15,15,105.08,4596.01,4555.54,73.63,Short TP,6
2025-04-22,BANKNIFTY,ORB,CALL,NEUTRAL,0.215,11:20:00,11:25:00,55808.85,175.27,55505.18,2,15,30,274.11,-3025.32,-3067.8,-58.68,Short SL,1
2025-04-23,BANKNIFTY,ORB,PUT,BULLISH,0.968,10:30:00,10:35:00,55266.5,459.21,55730.4,1,15,15,439.42,266.91,224.92,3.27,Hard close (14:30),7
2025-04-25,BANKNIFTY,ORB,PUT,NEUTRAL,-0.154,11:45:00,11:50:00,54234.35,380.86,54954.88,1,15,15,576.61,-2966.23,-3008.83,-52.81,Short SL,5
2025-04-29,BANKNIFTY,SMC,CALL,NEUTRAL,0.174,12:30:00,12:35:00,55354.4,173.84,55266.11,2,15,30,110.33,1845.21,1804.21,34.8,Hard close (14:30),1
2025-05-02,BANKNIFTY,SMC,PUT,NEUTRAL,0.254,13:30:00,13:35:00,55258.3,388.05,55312.85,1,15,15,251.38,2020.09,1978.96,34.09,Hard close (14:30),5
2025-05-07,BANKNIFTY,VWAP,PUT,BEARISH,-0.315,11:45:00,11:50:00,54335.45,451.48,54413.95,1,15,15,472.89,-351.12,-393.25,-5.82,Hard close (14:30),7
2025-05-09,BANKNIFTY,VWAP,CALL,BEARISH,-1.008,11:25:00,11:30:00,53868.8,378.29,53690.35,1,15,15,462.2,-1288.63,-1330.71,-23.51,Hard close (14:30),5
2025-05-14,BANKNIFTY,ORB,PUT,NEUTRAL,0.08,11:45:00,11:50:00,54857.2,455.81,55005.32,1,15,15,276.87,2654.04,2612.79,38.3,Hard close (14:30),7
2025-05-15,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.012,10:30:00,10:35:00,54654.15,420.44,54547.6,1,15,15,77.96,5107.23,5066.88,80.53,Short TP,6
2025-05-19,BANKNIFTY,ORB,CALL,NEUTRAL,-0.045,10:50:00,10:55:00,55626.6,247.06,55448.03,1,15,15,303.38,-874.79,-916.16,-24.82,Hard close (14:30),2
2025-05-22,BANKNIFTY,ORB,PUT,BEARISH,-0.344,11:35:00,11:40:00,54649.95,420.41,54784.95,1,15,15,357.9,907.64,866.03,13.77,Hard close (14:30),6
2025-05-23,BANKNIFTY,ORB,CALL,NEUTRAL,-0.007,10:45:00,10:50:00,55251.45,388.0,55066.99,1,15,15,266.2,1796.98,1755.78,30.25,Hard close (14:30),5
2025-05-26,BANKNIFTY,ORB,PUT,NEUTRAL,0.262,10:35:00,10:40:00,55433.9,246.2,55624.49,1,15,15,253.08,-133.24,-174.38,-4.74,Hard close (14:30),2
2025-05-27,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.181,11:00:00,11:05:00,55277.8,173.6,55104.85,2,15,30,52.06,3586.26,3545.78,68.48,Short TP,1
2025-05-27,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.181,12:30:00,12:35:00,55514.45,174.35,55250.68,2,15,30,261.93,-2687.39,-2729.75,-52.49,Short SL,1
2025-06-03,BANKNIFTY,SMC,CALL,BULLISH,0.435,12:25:00,12:30:00,55658.3,174.8,55561.89,2,15,30,144.8,839.93,798.62,15.32,Hard close (14:30),1
2025-06-06,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.198,10:20:00,10:25:00,55807.75,391.91,55537.48,1,15,15,89.79,4501.84,4461.44,76.09,Short TP,5
2025-06-12,BANKNIFTY,ORB,PUT,NEUTRAL,0.076,10:40:00,10:45:00,56288.2,433.01,56457.96,1,15,15,317.84,1697.52,1656.08,25.56,Hard close (14:30),6
2025-06-24,BANKNIFTY,ORB,CALL,BULLISH,0.557,11:25:00,11:30:00,56788.45,178.35,56656.24,2,15,30,283.25,-3207.04,-3249.6,-61.08,Short SL,1
2025-06-26,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,0.181,10:40:00,10:45:00,56628.45,435.63,56707.47,1,15,15,618.07,-2766.57,-2809.36,-43.09,Hard close (14:30),6
2025-07-03,BANKNIFTY,VWAP,PUT,NEUTRAL,0.137,11:25:00,11:30:00,57070.1,439.02,57135.5,1,15,15,268.81,2523.2,2481.98,37.78,Hard close (14:30),6
2025-07-08,BANKNIFTY,VWAP,PUT,NEUTRAL,0.042,10:45:00,10:50:00,57117.15,179.38,57210.35,2,15,30,148.92,853.76,812.42,15.18,Hard close (14:30),1
2025-07-21,BANKNIFTY,ORB,CALL,BULLISH,0.543,11:35:00,11:40:00,56742.05,252.01,56534.72,1,15,15,185.29,970.83,929.99,24.7,Hard close (14:30),2
2025-07-25,BANKNIFTY,ORB,PUT,NEUTRAL,0.24,10:35:00,10:40:00,56740.2,398.46,56959.72,1,15,15,216.44,2700.24,2659.26,44.6,Hard close (14:30),5
2025-07-31,BANKNIFTY,ORB,CALL,BEARISH,-0.689,11:30:00,11:35:00,56008.95,430.86,55879.89,1,15,15,301.89,1904.51,1863.14,28.9,Hard close (14:30),6
2025-08-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.171,11:00:00,11:05:00,56046.75,393.59,55916.83,1,15,15,462.25,-1059.83,-1101.92,-18.71,Hard close (14:30),5
2025-08-04,BANKNIFTY,ORB,PUT,NEUTRAL,-0.141,10:45:00,10:50:00,55484.05,246.43,55600.55,1,15,15,269.62,-377.87,-419.09,-11.38,Hard close (14:30),2
2025-08-08,BANKNIFTY,SMC,CALL,NEUTRAL,0.032,13:30:00,13:35:00,55154.6,387.32,55037.69,1,15,15,388.73,-51.09,-92.84,-1.6,Hard close (14:30),5
2025-08-19,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.221,10:10:00,10:15:00,55699.45,174.93,55596.79,2,15,30,50.37,3676.85,3636.39,69.69,Short TP,1
2025-09-03,BANKNIFTY,VWAP,PUT,NEUTRAL,0.007,10:35:00,10:40:00,53709.15,446.27,53771.05,1,15,15,486.15,-628.24,-670.43,-10.04,Hard close (14:30),7
2025-09-24,BANKNIFTY,ORB,PUT,BEARISH,-0.303,11:00:00,11:05:00,55120.55,458.0,55311.95,1,15,15,361.14,1422.89,1381.26,20.15,Hard close (14:30),7
2025-09-25,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.127,11:40:00,11:45:00,55077.05,423.69,55155.45,1,15,15,396.86,372.5,330.71,5.22,Hard close (14:30),6
2025-09-26,BANKNIFTY,SMC,PUT,NEUTRAL,-0.279,12:55:00,13:00:00,54549.75,383.07,54651.87,1,15,15,255.32,1886.22,1845.07,32.19,Hard close (14:30),5
2025-10-01,BANKNIFTY,ORB,CALL,NEUTRAL,-0.047,11:15:00,11:20:00,55138.1,458.15,54782.47,1,15,15,293.97,2432.64,2391.32,34.87,Hard close (14:30),7
2025-10-08,BANKNIFTY,ORB,PUT,NEUTRAL,-0.208,11:05:00,11:10:00,55877.9,464.29,56159.05,1,15,15,458.73,53.47,11.4,0.16,Hard close (14:30),7
2025-10-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.018,10:30:00,10:35:00,57627.3,404.69,57435.14,1,15,15,322.63,1200.95,1159.49,19.15,Hard close (14:30),5
2025-10-24,BANKNIFTY,ORB,PUT,BULLISH,0.331,11:25:00,11:30:00,57771.85,405.7,58090.94,1,15,15,267.32,2045.7,2004.49,33.02,Hard close (14:30),5
2025-10-28,BANKNIFTY,ORB,PUT,BEARISH,-0.33,10:50:00,10:55:00,57807.6,181.55,58078.43,2,15,30,292.58,-3390.99,-3433.63,-63.39,Short SL,1
2025-10-28,BANKNIFTY,SMC,PUT,BEARISH,-0.33,13:05:00,13:10:00,58174.2,182.7,58210.12,2,15,30,69.73,3329.19,3288.55,60.33,Hard close (14:30),1
2025-10-29,BANKNIFTY,VWAP,CALL,NEUTRAL,0.077,11:20:00,11:25:00,58242.35,448.04,58163.45,1,15,15,312.8,1998.62,1957.21,29.19,Hard close (14:30),6
2025-10-31,BANKNIFTY,ORB,PUT,NEUTRAL,-0.215,11:15:00,11:20:00,57853.65,363.38,58026.36,1,15,15,336.48,373.44,331.92,6.11,Hard close (14:30),4
2025-11-04,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.257,10:55:00,11:00:00,58010.2,182.18,57936.9,2,15,30,273.32,-2794.19,-2836.65,-52.19,Short SL,1
2025-11-04,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.257,13:25:00,13:30:00,57977.3,182.08,57855.0,2,15,30,233.62,-1606.2,-1648.31,-30.34,Hard close (14:30),1
2025-11-06,BANKNIFTY,ORB,PUT,NEUTRAL,-0.111,11:15:00,11:20:00,57564.15,442.83,57728.01,1,15,15,428.56,184.0,142.07,2.14,Hard close (14:30),6
2025-11-07,BANKNIFTY,ORB,CALL,BEARISH,-0.317,11:10:00,11:15:00,57564.2,404.24,57350.49,1,15,15,182.28,3299.39,3258.57,53.87,Hard close (14:30),5
2025-11-26,BANKNIFTY,ORB,CALL,NEUTRAL,-0.047,10:35:00,10:40:00,59489.6,494.3,59139.53,1,15,15,417.55,1121.32,1079.43,14.59,Hard close (14:30),7
2025-11-27,BANKNIFTY,VWAP,PUT,NEUTRAL,0.131,11:45:00,11:50:00,59729.8,459.49,59812.95,1,15,15,400.36,856.88,815.08,11.85,Hard close (14:30),6
2025-11-28,BANKNIFTY,SMC,CALL,NEUTRAL,-0.009,12:30:00,12:35:00,59828.15,420.14,59728.67,1,15,15,403.24,223.52,181.7,2.89,Hard close (14:30),5
2025-12-01,BANKNIFTY,ORB,PUT,BULLISH,0.622,11:40:00,11:45:00,59839.65,265.77,59956.06,1,15,15,172.96,1362.21,1321.43,33.27,Hard close (14:30),2
2025-12-02,BANKNIFTY,ORB,CALL,BEARISH,-0.574,10:55:00,11:00:00,59624.85,187.25,59494.82,1,15,15,244.31,-885.84,-926.95,-33.18,Hard close (14:30),1
2025-12-09,BANKNIFTY,ORB,CALL,BEARISH,-0.386,10:55:00,11:00:00,59207.65,185.94,59021.85,1,15,15,143.17,611.53,570.88,20.58,Hard close (14:30),1
2025-12-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.117,10:45:00,10:50:00,59302.55,492.75,59390.6,1,15,15,280.95,3146.98,3105.71,42.1,Hard close (14:30),7
2026-01-12,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.088,12:10:00,12:15:00,59074.55,262.37,58930.0,1,15,15,69.04,2869.97,2829.65,72.17,Short TP,2
2026-01-19,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.029,12:15:00,12:20:00,59829.0,265.72,59766.15,1,15,15,213.02,760.51,719.55,18.12,Hard close (14:30),2
2026-01-21,BANKNIFTY,ORB,PUT,BEARISH,-0.388,10:40:00,10:45:00,58760.1,488.24,59220.06,1,15,15,448.97,559.02,516.99,7.07,Hard close (14:30),7
2026-01-22,BANKNIFTY,ORB,PUT,BULLISH,0.771,11:20:00,11:25:00,58999.7,453.87,59233.04,1,15,15,496.89,-675.32,-717.56,-10.56,Hard close (14:30),6
2026-01-27,BANKNIFTY,ORB,CALL,NEUTRAL,-0.231,11:40:00,11:45:00,58835.7,184.78,58490.99,2,15,30,290.63,-3235.4,-3278.02,-59.46,Short SL,1
2026-02-01,BANKNIFTY,SMC,PUT,NEUTRAL,0.05,11:25:00,11:30:00,59761.15,325.08,59889.6,1,15,15,68.97,3811.67,3771.36,77.58,Short TP,3
2026-02-02,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.196,13:15:00,13:20:00,58112.45,258.1,58224.3,1,15,15,317.15,-915.8,-957.23,-24.82,Hard close (14:30),2
2026-02-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.122,13:15:00,13:20:00,60699.45,190.63,60781.9,2,15,30,153.24,1061.72,1020.33,17.94,Hard close (14:30),1
2026-02-16,BANKNIFTY,ORB,CALL,BEARISH,-0.369,11:25:00,11:30:00,60407.45,268.29,60181.67,1,15,15,67.62,2980.06,2939.75,73.32,Short TP,2
2026-02-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.282,10:40:00,10:45:00,60968.3,191.47,60788.27,2,15,30,57.09,3971.32,3930.8,68.79,Short TP,1
2026-02-19,BANKNIFTY,ORB,PUT,BULLISH,0.845,10:35:00,10:40:00,61288.45,471.48,61493.72,1,15,15,254.1,3230.76,3189.61,45.2,Hard close (14:30),6
2026-02-24,BANKNIFTY,SMC,PUT,NEUTRAL,0.191,11:40:00,11:45:00,61325.2,192.59,61460.18,2,15,30,44.27,4389.57,4349.17,75.67,Short TP,1
2026-02-24,BANKNIFTY,SMC,CALL,NEUTRAL,0.191,13:35:00,13:40:00,60929.3,191.35,60777.48,2,15,30,131.26,1742.63,1701.44,29.79,Hard close (14:30),1
2026-03-05,BANKNIFTY,VWAP,CALL,BULLISH,0.423,10:35:00,10:40:00,58961.6,453.58,58853.3,1,15,15,551.02,-1491.63,-1534.12,-22.6,Hard close (14:30),6
2026-03-06,BANKNIFTY,SMC,CALL,BEARISH,-0.578,12:05:00,12:10:00,58364.0,409.86,58266.15,1,15,15,436.84,-434.67,-476.64,-7.77,Hard close (14:30),5
2026-03-09,BANKNIFTY,VWAP,CALL,BEARISH,-2.875,10:50:00,10:55:00,55679.35,247.29,55299.75,1,15,15,208.68,549.16,508.22,13.76,Hard close (14:30),2
2026-03-10,BANKNIFTY,ORB,CALL,BULLISH,1.045,10:50:00,10:55:00,56818.05,178.44,56638.11,2,15,30,22.19,4627.55,4587.34,86.18,Short TP,1
2026-03-11,BANKNIFTY,ORB,PUT,BEARISH,-0.371,10:35:00,10:40:00,56391.75,468.56,56705.12,1,15,15,172.64,4408.77,4367.99,62.28,Hard close (14:30),7
2026-03-12,BANKNIFTY,ORB,CALL,BEARISH,-1.182,10:55:00,11:00:00,55296.65,425.38,54975.31,1,15,15,330.23,1397.25,1355.76,21.3,Hard close (14:30),6
2026-03-13,BANKNIFTY,ORB,PUT,BEARISH,-0.982,10:50:00,10:55:00,54142.9,380.22,54467.24,1,15,15,293.41,1272.15,1230.83,21.64,Hard close (14:30),5
2026-03-18,BANKNIFTY,ORB,CALL,NEUTRAL,0.161,11:25:00,11:30:00,55158.75,458.32,55020.35,1,15,15,292.14,2462.63,2421.31,35.3,Hard close (14:30),7
2026-03-23,BANKNIFTY,ORB,PUT,BEARISH,-1.642,10:50:00,10:55:00,51659.4,229.44,52247.75,2,15,30,354.9,-3823.79,-3867.0,-56.43,Short SL,2
2026-03-24,BANKNIFTY,SMC,PUT,BULLISH,1.825,12:25:00,12:30:00,52219.25,164.0,52444.49,1,15,15,288.12,-1891.79,-1933.09,-79.06,Short SL,1
2026-03-25,BANKNIFTY,ORB,CALL,BULLISH,0.529,10:40:00,10:45:00,53851.0,447.45,53494.21,1,15,15,399.15,694.57,652.76,9.75,Hard close (14:30),7
2026-03-27,BANKNIFTY,ORB,PUT,BEARISH,-0.83,11:25:00,11:30:00,52455.65,368.37,52874.95,1,15,15,260.96,1581.21,1540.03,27.95,Hard close (14:30),5
2026-04-01,BANKNIFTY,ORB,PUT,BULLISH,2.045,11:20:00,11:25:00,51343.15,426.62,51536.01,1,15,15,642.37,-3266.26,-3309.15,-51.83,Short SL,7
2026-04-01,BANKNIFTY,SMC,PUT,BULLISH,2.045,13:15:00,13:20:00,51881.7,431.09,52046.6,1,15,15,287.93,2117.4,2076.1,32.18,Hard close (14:30),7
2026-04-07,BANKNIFTY,VWAP,PUT,BEARISH,-0.621,12:55:00,13:00:00,52095.0,163.61,52173.2,2,15,30,306.07,-4333.88,-4376.64,-89.72,Short SL,1
2026-04-08,BANKNIFTY,ORB,CALL,BULLISH,4.171,11:50:00,11:55:00,55358.4,459.98,55100.49,1,15,15,309.97,2220.16,2178.76,31.65,Hard close (14:30),7
2026-04-13,BANKNIFTY,ORB,CALL,BEARISH,-2.295,11:35:00,11:40:00,54990.2,244.23,54700.53,1,15,15,46.96,2929.11,2888.89,79.18,Short TP,2
2026-04-15,BANKNIFTY,VWAP,PUT,BULLISH,1.388,10:35:00,10:40:00,56457.7,469.11,56562.35,1,15,15,331.69,2031.28,1989.79,28.34,Hard close (14:30),7
2026-04-16,BANKNIFTY,ORB,PUT,BULLISH,0.708,11:45:00,11:50:00,56257.15,432.77,56593.83,1,15,15,383.26,712.69,670.96,10.36,Hard close (14:30),6
2026-04-17,BANKNIFTY,ORB,CALL,NEUTRAL,0.064,11:50:00,11:55:00,56346.7,395.69,56111.99,1,15,15,282.38,1669.72,1628.45,27.51,Hard close (14:30),5
2026-04-20,BANKNIFTY,SMC,PUT,NEUTRAL,0.139,11:05:00,11:10:00,56939.55,252.89,57078.03,1,15,15,63.06,2817.4,2777.11,73.5,Short TP,2
2026-04-21,BANKNIFTY,ORB,CALL,BULLISH,0.482,10:30:00,10:35:00,57233.95,179.75,56974.41,2,15,30,97.79,2398.65,2357.76,43.97,Hard close (14:30),1
2026-04-22,BANKNIFTY,VWAP,CALL,BEARISH,-0.329,10:35:00,10:40:00,57223.4,475.47,57116.2,1,15,15,383.49,1349.66,1307.93,18.38,Hard close (14:30),7
2026-04-27,BANKNIFTY,ORB,PUT,NEUTRAL,0.117,11:35:00,11:40:00,55959.65,248.54,56239.36,2,15,30,383.51,-4109.06,-4152.52,-55.92,Short SL,2
2026-04-29,BANKNIFTY,ORB,CALL,BULLISH,0.395,11:00:00,11:05:00,55779.0,463.47,55581.5,1,15,15,521.94,-907.03,-949.39,-13.69,Hard close (14:30),7
